"x"
5.81998375085767e-06
0.278505860401371
0.389119727654883
0.473092532797997
0.543336991985039
0.604819981746556
0.660077052456526
0.710609179080639
0.757391601186643
0.801100158812295
0.842225970564547
0.881139177446859
0.918126933127344
0.953417317623076
0.987195064318025
1.01961228499976
1.05079600923371
1.08085362260372
1.1098768782221
1.13794491338495
1.16512655743535
1.19148212382212
1.21706482112597
1.24192187708618
1.26609544415688
1.28962333614528
1.31253963309813
1.33487518192305
1.35665801405127
1.37791369622234
1.39866562710238
1.41893528955695
1.43874246651875
1.45810542648856
1.47704108392979
1.49556513844274
1.51369219611888
1.53143587575115
1.54880890218117
1.56582318858388
1.58248990931982
1.59881956457178
1.61482203790815
1.63050664770896
1.64588219317874
1.66095699570181
1.67573893602497
1.69023548783407
1.70445374810605
1.71840046461965
1.73208206093621
1.7455046591355
1.7586741005412
1.77159596465723
1.78427558649092
1.79671807243051
1.80892831482642
1.82091100539629
1.8326706475678
1.84421156786877
1.85553792643576
1.86665372674679
1.87756282462257
1.88826893657555
1.89877564756594
1.90908641819889
1.91920459143847
1.9291333988444
1.93887596639835
1.9484353199439
1.95781439026075
1.96701601782363
1.97604295724273
1.98489788144272
1.99358338556469
2.00210199064235
2.01045614705078
2.018648237749
2.02668058133334
2.0345554349116
2.04227499681414
2.04984140914856
2.05725676021366
2.06452308677819
2.07164237623305
2.07861656863223
2.08544755861831
2.09213719725076
2.0986872937362
2.10509961706762
2.11137589758477
2.11751782845012
2.12352706705378
2.12940523634782
2.13515392611412
2.14077469417403
2.14626906753434
2.15163854348453
2.15688459063709
2.1620086499241
2.16701213554243
2.17189643586092
2.17666291428192
2.18131291006701
2.18584773912508
2.19026869476473
2.19457704841505
2.19877405031426
2.20286093016952
2.20683889778716
2.21070914367854
2.21447283963873
2.21813113930186
2.2216851786729
2.22513607663931
2.22848493546025
2.23173284123714
2.23488086436566
2.23793005996855
2.24088146831316
2.24373611521166
2.24649501240658
2.24915915794023
2.25172953651196
2.25420711982069
2.25659286689504
2.25888772441092
2.26109262699851
2.26320849753576
2.26523624743427
2.26717677691214
2.26903097525916
2.27079972109039
2.272483882594
2.2740843177664
2.27560187464351
2.27703739152011
2.27839169716487
2.27966561102589
2.2808599434306
2.28197549577868
2.28301306072781
2.28397342237472
2.28485735642884
2.28566563038157
2.28639900366896
2.28705822783046
2.28764404666118
2.28815719636028
2.28859840567462
2.28896839603804
2.28926788170554
2.2894975698841
2.28965816085948
2.28975034811907
2.28977481847057
2.2897322521581
2.2896233229738
2.28944869836727
2.28920903955058
2.28890500160138
2.28853723356242
2.288106378538
2.28761307378861
2.28705795082191
2.28644163548164
2.28576474803431
2.28502790325267
2.28423171049789
2.28337677379908
2.28246369193005
2.28149305848524
2.28046546195275
2.27938148578563
2.27824170847165
2.27704670360051
2.27579703993032
2.27449328145156
2.27313598744971
2.27172571256648
2.27026300685934
2.26874841585936
2.26718248062815
2.26556573781293
2.26389871970049
2.26218195427004
2.26041596524439
2.25860127214003
2.25673839031654
2.25482783102411
2.2528701014505
2.25086570476661
2.24881514017149
2.2467189029356
2.24457748444375
2.24239137223705
2.24016105005343
2.23788699786786
2.2355696919315
2.23320960480992
2.23080720542059
2.2283629590698
2.22587732748832
2.22335076886697
2.22078373789089
2.21817668577355
2.21553006028986
2.21284430580871
2.21011986332476
2.20735717048989
2.20455666164367
2.20171876784375
2.1988439168952
2.19593253337941
2.19298503868292
2.19000185102506
2.18698338548551
2.1839300540313
2.18084226554339
2.17772042584249
2.17456493771488
2.17137620093751
2.16815461230271
2.16490056564258
2.16161445185285
2.15829665891657
2.15494757192723
2.15156757311145
2.14815704185174
2.14471635470819
2.14124588544073
2.13774600503011
2.13421708169934
2.13065948093445
2.12707356550491
2.12345969548393
2.11981822826838
2.11614951859848
2.11245391857704
2.10873177768879
2.10498344281909
2.10120925827261
2.09740956579162
2.09358470457426
2.08973501129226
2.08586082010873
2.08196246269557
2.07804026825066
2.07409456351498
2.07012567278933
2.06613391795096
2.06211961847005
2.05808309142586
2.05402465152289
2.04994461110658
2.04584328017917
2.04172096641507
2.03757797517631
2.03341460952764
2.02923117025164
2.02502795586349
2.02080526262578
2.01656338456295
2.01230261347582
2.00802323895576
2.00372554839892
1.99940982702016
1.99507635786695
1.99072542183301
1.98635729767203
1.98197226201111
1.97757058936409
1.97315255214473
1.96871842068
1.96426846322292
1.9598029459655
1.95532213305156
1.95082628658936
1.94631566666416
1.94179053135073
1.93725113672568
1.93269773687972
1.92813058392985
1.92354992803141
1.91895601739006
1.91434909827369
1.90972941502417
1.90509721006911
1.90045272393343
1.89579619525093
1.89112786077574
1.88644795539368
1.88175671213353
1.87705436217831
1.87234113487628
1.86761725775218
1.86288295651806
1.85813845508424
1.85338397557015
1.8486197383151
1.84384596188895
1.83906286310276
1.83427065701934
1.8294695569637
1.82465977453353
1.81984151960954
1.81501500036575
1.81018042327974
1.80533799314279
1.80048791306998
1.79563038451032
1.79076560725662
1.78589377945557
1.78101509761744
1.77612975662606
1.77123794974847
1.76633986864468
1.7614357033773
1.75652564242116
1.7516098726728
1.74668857946003
1.74176194655132
1.73683015616523
1.73189338897971
1.72695182414138
1.72200563927482
1.7170550104917
1.71210011239996
1.7071411181129
1.70217819925818
1.6972115259869
1.69224126698245
1.68726758946951
1.68229065922284
1.67731064057616
1.67232769643084
1.6673419882647
1.66235367614066
1.65736291871539
1.65236987324787
1.64737469560799
1.64237754028505
1.63737856039623
1.63237790769498
1.62737573257947
1.62237218410089
1.61736740997178
1.61236155657427
1.60735476896834
1.60234719089998
1.59733896480933
1.59233023183883
1.58732113184124
1.5823118033877
1.57730238377571
1.5722930090371
1.56728381394591
1.56227493202632
1.55726649556046
1.55225863559622
1.547251481955
1.54224516323951
1.53723980684136
1.53223553894884
1.52723248455442
1.52223076746245
1.51723051029663
1.51223183450756
1.50723486038024
1.50223970704148
1.49724649246735
1.49225533349052
1.48726634580764
1.48227964398661
1.47729534147389
1.47231355060173
1.46733438259537
1.46235794758023
1.45738435458903
